processed_ch1,processed_ch2,processed_ch3,processed_ch4
0.184852566,0.16240064,0.109624344,0.138651885
0.185006625,0.162357361,0.109711431,0.138657552
0.18516143,0.162314197,0.10979938,0.138663344
0.185316983,0.162271148,0.109888184,0.13866926
0.185473287,0.16222821,0.109977841,0.138675293
0.185630343,0.162185383,0.110068345,0.138681442
0.185788153,0.162142664,0.110159693,0.138687701
0.18594672,0.162100054,0.110251879,0.138694067
0.186106046,0.162057549,0.110344898,0.138700538
0.186266132,0.162015148,0.110438746,0.138707108
0.18642698,0.161972851,0.110533419,0.138713774
0.18658859,0.161930654,0.110628912,0.138720532
0.186750965,0.161888557,0.110725218,0.138727378
0.186914102,0.161846556,0.110822334,0.138734309
0.187078004,0.161804649,0.110920254,0.13874132
0.187242669,0.161762836,0.111018973,0.138748407
0.187408096,0.161721112,0.111118484,0.138755568
0.187574284,0.161679477,0.111218781,0.138762796
0.187741233,0.161637927,0.11131986,0.13877009
0.18790894,0.16159646,0.111421715,0.138777447
0.188077404,0.161555073,0.111524339,0.138784863
0.188246624,0.161513763,0.111627728,0.138792337
0.188416598,0.161472528,0.111731877,0.138799869
0.188587324,0.161431364,0.111836781,0.138807458
0.1887588,0.161390269,0.111942435,0.138815103
0.188931025,0.161349243,0.112048834,0.138822804
0.189103996,0.161308283,0.112155974,0.13883056
0.18927771,0.161267389,0.112263848,0.138838373
0.189452163,0.161226563,0.112372452,0.138846243
0.189627354,0.161185803,0.112481779,0.138854173
0.189803277,0.161145111,0.112591824,0.138862164
0.189979929,0.161104486,0.112702581,0.138870217
0.190157307,0.16106393,0.112814044,0.138878337
0.190335406,0.161023443,0.112926208,0.138886525
0.190514223,0.160983028,0.113039065,0.138894783
0.190693752,0.160942685,0.113152611,0.138903114
0.190873991,0.160902417,0.113266837,0.138911519
0.191054933,0.160862225,0.113381738,0.138920001
0.191236574,0.160822111,0.113497307,0.13892856
0.191418909,0.16078208,0.113613538,0.1389372
0.191601932,0.160742134,0.113730423,0.138945921
0.191785639,0.160702276,0.113847956,0.138954727
0.191970023,0.160662511,0.11396613,0.13896362
0.192155079,0.160622841,0.114084939,0.138972601
0.1923408,0.16058327,0.114204375,0.138981672
0.192527179,0.1605438,0.114324431,0.138990834
0.192714211,0.160504435,0.114445101,0.13900009
0.192901888,0.16046518,0.114566378,0.139009441
0.193090202,0.160426039,0.114688253,0.139018891
0.193279147,0.160387013,0.114810722,0.139028445
0.193468716,0.160348107,0.114933778,0.139038109
0.193658899,0.160309324,0.115057415,0.139047887
0.19384969,0.160270665,0.115181627,0.139057787
0.194041081,0.160232133,0.115306409,0.139067813
0.194233064,0.16019373,0.115431757,0.139077972
0.194425631,0.160155458,0.115557665,0.13908827
0.194618777,0.160117318,0.11568413,0.139098713
0.194812492,0.160079312,0.115811147,0.139109306
0.195006771,0.16004144,0.115938712,0.139120055
0.195201607,0.160003706,0.116066819,0.139130963
0.195396994,0.159966109,0.116195465,0.139142037
0.195592925,0.159928652,0.116324644,0.13915328
0.195789394,0.159891335,0.116454352,0.139164697
0.195986396,0.15985416,0.116584583,0.139176293
0.196183926,0.159817128,0.116715331,0.139188072
0.196381978,0.15978024,0.116846592,0.139200039
0.196580548,0.159743501,0.116978359,0.139212199
0.19677963,0.15970691,0.117110629,0.139224556
0.196979219,0.15967047,0.117243395,0.139237116
