processed_ch1,processed_ch2,processed_ch3,processed_ch4
0.059044824,0.27910024,0.001845909,0.111100708
0.059034193,0.279023929,0.001842365,0.111154206
0.059023645,0.278947215,0.001838886,0.111207402
0.059013178,0.278870095,0.001835472,0.11126029
0.059002791,0.278792568,0.001832122,0.111312867
0.058992483,0.278714635,0.001828836,0.11136513
0.058982255,0.278636294,0.001825614,0.111417074
0.058972105,0.278557543,0.001822455,0.111468696
0.058962032,0.278478382,0.00181936,0.111519991
0.058952037,0.278398809,0.001816327,0.111570956
0.058942117,0.278318824,0.001813359,0.111621587
0.058932272,0.278238426,0.001810453,0.111671879
0.0589225,0.278157613,0.001807611,0.111721832
0.058912802,0.278076386,0.001804831,0.111771441
0.058903176,0.277994741,0.001802114,0.111820704
0.05889362,0.277912679,0.00179946,0.111869618
0.058884133,0.277830196,0.001796868,0.111918181
0.058874715,0.277747292,0.001794339,0.111966389
0.058865364,0.277663963,0.001791872,0.112014238
0.058856078,0.277580207,0.001789468,0.112061726
0.058846858,0.277496021,0.001787126,0.112108849
0.058837701,0.277411403,0.001784847,0.112155602
0.058828607,0.277326349,0.00178263,0.11220198
0.058819574,0.277240857,0.001780476,0.112247981
0.058810603,0.277154922,0.001778383,0.112293598
0.058801691,0.277068541,0.001776353,0.112338828
0.058792838,0.276981711,0.001774385,0.112383666
0.058784044,0.276894427,0.001772478,0.112428105
0.058775308,0.276806686,0.001770633,0.112472142
0.058766627,0.276718484,0.001768849,0.112515771
0.058758002,0.276629817,0.001767126,0.112558987
0.058749432,0.276540681,0.001765464,0.112601784
0.058740914,0.276451073,0.001763862,0.112644159
0.058732449,0.276360991,0.00176232,0.112686108
0.058724036,0.276270432,0.001760838,0.112727627
0.058715673,0.276179397,0.001759415,0.112768712
0.058707359,0.276087885,0.001758051,0.11280936
0.058699093,0.275995897,0.001756746,0.112849569
0.058690874,0.275903433,0.0017555,0.112889334
0.058682702,0.275810494,0.001754312,0.112928654
0.058674573,0.275717082,0.001753184,0.112967526
0.058666488,0.275623199,0.001752114,0.113005949
0.058658444,0.275528846,0.001751103,0.113043921
0.058650441,0.275434027,0.001750151,0.113081442
0.058642477,0.275338743,0.001749257,0.113118509
0.058634552,0.275242995,0.001748422,0.113155123
0.058626663,0.275146786,0.001747644,0.113191283
0.058618809,0.275050117,0.001746925,0.113226989
0.058610989,0.274952991,0.001746262,0.11326224
0.058603202,0.274855409,0.001745657,0.113297036
0.058595445,0.274757376,0.001745109,0.113331375
0.058587719,0.274658895,0.001744617,0.113365257
0.05858002,0.27455997,0.001744182,0.113398681
0.058572349,0.274460607,0.001743802,0.113431648
0.058564703,0.274360811,0.001743478,0.113464156
0.058557082,0.274260586,0.001743208,0.113496207
0.058549485,0.274159938,0.001742993,0.113527799
0.05854191,0.274058873,0.001742833,0.113558935
0.058534357,0.2739574,0.001742726,0.113589618
0.058526823,0.273855524,0.001742674,0.11361985
0.05851931,0.273753255,0.001742675,0.113649635
0.058511814,0.273650598,0.001742731,0.113678976
0.058504336,0.273547563,0.00174284,0.113707875
0.058496874,0.273444155,0.001743004,0.113736334
0.058489427,0.273340381,0.001743221,0.113764356
0.058481995,0.273236249,0.001743492,0.113791943
0.058474576,0.273131763,0.001743818,0.113819096
0.05846717,0.273026929,0.001744197,0.113845816
0.058459776,0.272921754,0.001744629,0.113872105
0.058452393,0.272816241,0.001745115,0.113897962
0.05844502,0.272710396,0.001745653,0.113923389
0.058437657,0.272604222,0.001746244,0.113948384
0.058430302,0.272497723,0.001746888,0.113972949
0.058422956,0.272390902,0.001747584,0.113997083
0.058415616,0.272283764,0.001748332,0.114020786
0.058408283,0.27217631,0.001749132,0.114044058
0.058400956,0.272068543,0.001749984,0.114066899
0.058393634,0.271960468,0.001750888,0.114089311
0.058386317,0.27185209,0.001751843,0.114111294
0.058379005,0.271743412,0.00175285,0.114132851
0.058371698,0.27163444,0.001753908,0.114153983
0.058364396,0.271525182,0.001755017,0.114174692
0.058357099,0.271415644,0.001756176,0.114194979
0.058349808,0.271305836,0.001757385,0.114214846
0.058342524,0.271195767,0.001758644,0.114234294
0.058335245,0.271085446,0.001759953,0.114253324
0.058327974,0.270974883,0.001761312,0.114271937
0.05832071,0.270864086,0.00176272,0.114290135
0.058313453,0.270753065,0.001764177,0.114307918
0.058306203,0.270641827,0.001765685,0.114325286
0.058298962,0.270530381,0.001767241,0.114342239
0.058291728,0.270418734,0.001768847,0.114358777
0.058284502,0.270306895,0.001770503,0.1143749
0.058277284,0.270194872,0.001772207,0.114390607
0.058270074,0.270082672,0.001773961,0.114405898
0.05826287,0.269970302,0.001775763,0.114420773
0.058255674,0.269857768,0.001777614,0.114435229
0.058248485,0.269745077,0.001779513,0.114449268
0.058241302,0.269632234,0.00178146,0.114462888
0.058234125,0.269519245,0.001783455,0.114476088
0.058226954,0.269406115,0.001785498,0.114488867
0.058219789,0.269292847,0.001787588,0.114501222
0.058212629,0.269179447,0.001789726,0.114513154
0.058205474,0.269065918,0.001791911,0.11452466
0.058198323,0.268952265,0.001794142,0.114535738
0.058191176,0.268838491,0.00179642,0.114546387
0.058184033,0.268724602,0.001798744,0.114556603
0.058176891,0.268610601,0.001801113,0.114566386
0.058169752,0.268496494,0.001803527,0.114575731
0.058162613,0.268382288,0.001805986,0.114584637
0.058155475,0.268267988,0.00180849,0.1145931
