0.183972863,0.190941325,0.269762048,0.355323764
0.184029937,0.191042491,0.269792579,0.355134993
0.184087037,0.191144158,0.269823983,0.354944822
0.184144164,0.191246324,0.269856267,0.354753245
0.184201317,0.191348989,0.269889439,0.354560256
0.184258498,0.191452148,0.269923505,0.354365849
0.184315709,0.191555802,0.269958472,0.354170018
0.18437295,0.191659946,0.269994347,0.353972757
0.184430222,0.191764579,0.270031137,0.353774062
0.184487527,0.191869699,0.270068849,0.353573925
0.184544867,0.191975303,0.27010749,0.353372341
0.184602242,0.192081387,0.270147066,0.353169305
0.184659654,0.19218795,0.270187584,0.352964812
0.184717105,0.192294987,0.270229052,0.352758857
0.184774595,0.192402496,0.270271475,0.352551435
0.184832126,0.192510472,0.270314861,0.352342541
0.1848897,0.192618911,0.270359217,0.352132172
0.184947317,0.192727811,0.27040455,0.351920322
0.185004979,0.192837166,0.270450868,0.351706988
0.185062687,0.192946973,0.270498176,0.351492164
0.185120444,0.193057228,0.270546482,0.351275845
0.185178252,0.193167929,0.270595792,0.351058027
0.185236112,0.193279071,0.270646113,0.350838704
0.185294027,0.193390651,0.270697451,0.35061787
0.185351999,0.193502666,0.270749813,0.350395521
0.185410031,0.193615111,0.270803206,0.350171652
0.185468126,0.193727982,0.270857637,0.349946256
0.185526285,0.193841276,0.270913112,0.349719328
0.185584512,0.193954987,0.270969639,0.349490862
0.185642809,0.194069112,0.271027226,0.349260853
0.18570118,0.194183646,0.271085881,0.349029293
0.185759625,0.194298585,0.271145613,0.348796177
0.185818148,0.194413922,0.271206431,0.348561498
0.18587675,0.194529654,0.271268346,0.34832525
0.185935433,0.194645775,0.271331368,0.348087424
0.1859942,0.194762279,0.271395507,0.347848014
0.186053052,0.194879161,0.271460775,0.347607012
0.186111991,0.194996418,0.271527181,0.34736441
0.186171018,0.195114043,0.271594737,0.347120203
0.186230136,0.195232032,0.271663451,0.346874381
0.186289345,0.195350382,0.271733334,0.346626939
0.186348648,0.195469086,0.271804397,0.346377869
0.186408046,0.195588142,0.271876649,0.346127163
0.186467542,0.195707542,0.271950101,0.345874815
0.186527136,0.195827284,0.272024763,0.345620817
0.18658683,0.195947362,0.272100645,0.345365163
0.186646627,0.19606777,0.272177758,0.345107844
0.186706528,0.196188505,0.272256112,0.344848855
0.186766535,0.196309561,0.272335717,0.344588188
0.186826651,0.196430932,0.272416582,0.344325836
0.186886877,0.196552613,0.272498718,0.344061791
0.186947217,0.1966746,0.272582136,0.343796048
0.187007671,0.196796886,0.272666844,0.343528599
0.187068242,0.196919468,0.272752854,0.343259437
0.187128932,0.197042338,0.272840174,0.342988555
0.187189745,0.197165494,0.272928815,0.342715946
0.187250681,0.197288929,0.273018787,0.342441603
0.187311743,0.197412639,0.273110099,0.342165519
0.187372933,0.197536619,0.273202762,0.341887686
0.187434254,0.197660864,0.273296784,0.341608097
0.187495707,0.19778537,0.273392177,0.341326746
0.187557294,0.197910132,0.273488951,0.341043623
0.187619017,0.198035145,0.273587115,0.340758723
0.187680878,0.198160406,0.273686679,0.340472036
0.187742879,0.198285911,0.273787655,0.340183556
0.18780502,0.198411655,0.273890051,0.339893275
0.187867303,0.198537636,0.273993878,0.339601183
0.187929729,0.198663852,0.274099146,0.339307273
0.187992301,0.1987903,0.274205865,0.339011534
0.188055019,0.198916979,0.274314045,0.338713957
0.188117884,0.199043889,0.274423695,0.338414532
0.188180897,0.199171027,0.274534828,0.338113248
0.188244058,0.199298393,0.274647456,0.337810093
0.188307367,0.199425986,0.274761591,0.337505055
0.188370825,0.199553804,0.274877249,0.337198122
0.188434434,0.199681843,0.274994441,0.336889281
0.188498195,0.199810102,0.275113183,0.33657852
0.188562111,0.199938578,0.275233488,0.336265824
0.188626182,0.200067271,0.275355368,0.33595118
0.18869041,0.200196178,0.275478837,0.335634575
0.188754798,0.200325301,0.275603908,0.335315994
0.188819346,0.200454637,0.275730594,0.334995423
0.188884056,0.200584188,0.275858906,0.334672849
0.188948932,0.200713954,0.275988858,0.334348257
0.189013973,0.200843934,0.27612046,0.334021633
0.189079184,0.200974128,0.276253724,0.333692963
0.189144567,0.201104537,0.276388662,0.333362234
0.189210125,0.20123516,0.276525283,0.333029432
0.189275859,0.201365998,0.276663599,0.332694544
0.189341775,0.201497048,0.276803621,0.332357556
0.189407873,0.201628311,0.276945359,0.332018457
0.189474157,0.201759787,0.277088824,0.331677232
0.189540631,0.201891474,0.277234026,0.331333869
0.189607297,0.202023371,0.277380975,0.330988357
0.189674157,0.202155477,0.277529682,0.330640684
0.189741216,0.20228779,0.277680157,0.330290837
0.189808474,0.20242031,0.27783241,0.329938806
0.189875935,0.202553033,0.27798645,0.329584581
0.189943602,0.202685959,0.278142289,0.32922815
0.190011476,0.202819085,0.278299934,0.328869505
0.190079561,0.202952407,0.278459396,0.328508637
0.190147856,0.203085923,0.278620684,0.328145537
0.190216366,0.203219628,0.27878381,0.327780196
0.190285091,0.20335352,0.278948783,0.327412605
0.190354033,0.203487595,0.279115616,0.327042756
0.190423193,0.203621849,0.27928432,0.326670639
0.190492573,0.20375628,0.279454904,0.326296244
0.190562174,0.203890886,0.279627379,0.325919561
0.190631997,0.204025666,0.279801755,0.325540582
0.190702045,0.204160617,0.279978043,0.325159295
0.19077232,0.204295738,0.280156253,0.324775689
0.190842827,0.204431024,0.280336395,0.324389754
0.190913571,0.204566473,0.280518477,0.324001479
0.190984558,0.20470208,0.280702511,0.323610851
0.191055793,0.204837844,0.280888504,0.323217859
0.191127281,0.204973758,0.281076468,0.322822492
0.19119903,0.205109821,0.281266412,0.322424737
0.191271045,0.205246025,0.281458347,0.322024583
0.191343331,0.205382369,0.281652281,0.321622019
0.191415894,0.205518845,0.281848226,0.321217035
0.191488741,0.20565545,0.28204619,0.320809619
0.191561877,0.205792179,0.282246184,0.32039976
0.191635308,0.205929026,0.282448216,0.31998745
0.19170904,0.206065987,0.282652296,0.319572677
0.191783078,0.206203057,0.282858432,0.319155434
0.191857427,0.20634023,0.283066634,0.318735709
0.191932094,0.206477502,0.283276912,0.318313493
0.192007081,0.206614869,0.283489276,0.317888774
0.192082395,0.206752326,0.283703737,0.317461542
0.192158043,0.206889868,0.283920304,0.317031786
0.192234031,0.20702749,0.284138987,0.316599492
0.192310366,0.207165186,0.284359798,0.316164649
0.192387057,0.207302953,0.284582748,0.315727242
0.192464109,0.207440785,0.284807851,0.315287254
0.192541528,0.207578681,0.285035123,0.314844668
0.192619323,0.207716636,0.285264577,0.314399465
0.192697501,0.207854647,0.285496226,0.313951626
0.192776072,0.20799271,0.285730084,0.313501134
0.192855045,0.208130822,0.285966161,0.313047972
0.19293443,0.208268978,0.286204469,0.312592124
0.193014237,0.208407174,0.286445016,0.312133572
0.193094477,0.208545408,0.286687815,0.3116723
0.193175158,0.208683676,0.286932876,0.311208289
0.193256289,0.208821978,0.287180213,0.310741521
0.193337877,0.208960309,0.28742984,0.310271974
0.193419933,0.209098665,0.287681774,0.309799627
0.193502467,0.209237042,0.287936033,0.309324459
0.193585487,0.20937543,0.288192633,0.308846449
0.193669005,0.209513823,0.288451596,0.308365576
0.19375303,0.209652212,0.288712942,0.307881815
0.193837569,0.209790591,0.288976698,0.307395142
0.193922634,0.20992895,0.289242888,0.306905528
0.194008233,0.21006728,0.28951154,0.306412947
0.194094378,0.210205573,0.289782678,0.305917371
0.194181079,0.210343816,0.290056327,0.305418778
0.194268346,0.210482,0.290332509,0.304917145
0.19435619,0.210620113,0.290611247,0.304412451
0.194444622,0.210758142,0.290892558,0.303904678
0.194533652,0.210896078,0.291176462,0.303393808
0.194623288,0.211033908,0.291462978,0.302879826
0.194713539,0.211171621,0.291752127,0.302362713
0.194804411,0.211309203,0.292043934,0.301842453
0.19489591,0.211446641,0.292338422,0.301319028
0.194988043,0.211583921,0.292635615,0.30079242
0.195080816,0.211721033,0.292935539,0.300262612
0.195174231,0.211857967,0.293238219,0.299729582
0.195268296,0.211994711,0.293543683,0.29919331
0.195363017,0.212131254,0.293851958,0.29865377
0.195458405,0.212267584,0.294163069,0.298110942
0.195554467,0.212403687,0.294477043,0.297564803
0.195651215,0.21253955,0.294793903,0.297015333
0.195748658,0.212675157,0.295113674,0.296462511
0.195846809,0.212810493,0.295436382,0.295906316
