raw_ch1,raw_ch2,raw_ch3,raw_ch4,processed_ch1,processed_ch2,processed_ch3,processed_ch4
0.5046379459861249,0.2076042182854311,-0.038326932606541124,-0.1053990646679881,0.328671961955219,0.2185777730199438,0.1792119795243623,0.26409558053118026
0.2810641724479683,0.3002276387512388,-0.006387822101090189,-0.4152084365708622,0.32864195097807425,0.21859169498825487,0.17915199990425743,0.2641075133254438
0.20441030723488604,0.25231897299306244,-0.0031939110505450944,-0.36729977081268583,0.3286122180645519,0.21860560720506408,0.17909373557590175,0.2641198190508296
0.1596955525272547,0.21718595143706637,-0.13414426412289396,-0.303421549801784,0.3285827644275952,0.21861951002252974,0.17903719280835675,0.26413249629232605
0.13414426412289396,0.2076042182854311,-0.5908735443508424,-0.38965714816650143,0.3285535910846509,0.21863340382780277,0.1789823774154505,0.2641455437304502
0.18205292988107036,0.2682885282457879,-0.02235737735381566,-0.3768815039643211,0.3285246987781923,0.21864728901461766,0.1789292949545613,0.2641589601460907
0.14372599727452925,0.23315550668979185,0.39604497026759167,-0.2810641724479683,0.3284960879552767,0.21866116597941399,0.17887795086047673,0.2641727444252585
0.09901124256689792,0.07345995416253714,0.2810641724479683,-0.20441030723488604,0.32846775876660556,0.21867503512029746,0.1788283504385325,0.2641868955325799
0.05429648785926659,-0.012775644202180378,0.1596955525272547,-0.10220515361744302,0.32843971104342196,0.21868889677152512,0.1787804988498513,0.2642014124182501
-0.20121639618434092,-0.05429648785926659,0.10220515361744302,0.18844075198216054,0.3284119442634089,0.21870275108475634,0.17873440108233196,0.2642162939042867
-0.7761203852824579,-0.24273723984142714,-0.09262342046580772,0.47908665758176416,0.32838445762179796,0.2187165979659541,0.17869006184992128,0.26423153864979637
-1.149807978196234,-0.4311779918235877,-0.23954332879088208,0.6643334985133795,0.3283572503577838,0.21873043715560017,0.17864748551454032,0.26424714528685556
-0.6834969648166501,-0.5238014122893954,-0.22996159563924676,0.5429648785926661,0.328330322238855,0.21874426843259998,0.17860667610652486,0.2642631126726748
0.038326932606541124,-0.4503414581268582,-0.12456253097125865,0.2874519945490585,0.32830367376253367,0.21875809182843917,0.17856763739044157,0.26427944004227744
0.3098093719028741,-0.3257789271555996,-0.08942950941526263,0.11817470887016848,0.3282773058508263,0.21877190772734886,0.17853037287401013,0.26429612691640847
0.43756581392467786,-0.2139920403865213,-0.06707213206144698,-0.047908665758176414,0.32825121944220836,0.2187857168129727,0.17849488574439404,0.26431317284735967
0.4439536360257681,0.07345995416253714,0.0031939110505450944,-0.2746763503468781,0.328225415404072,0.21879951991495766,0.1784611787950749,0.26433057720441533
0.440759724975223,0.25231897299306244,0.05429648785926659,-0.3704936818632309,0.3281998946524289,0.21881331784938288,0.178429254374332,0.26434833914271655
0.16927728567888997,0.3098093719028741,0.04471475470763132,-0.3161971940039643,0.3281746582026945,0.21882711135682972,0.17839911436084474,0.26436645772633166
0.12775644202180375,0.25231897299306244,0.038326932606541124,-0.2682885282457879,0.3281497070718236,0.21884090115872937,0.17837076016844866,0.26438493204038654
0.1053990646679881,0.2076042182854311,-0.01596955525272547,-0.23315550668979185,0.328125042101808,0.21885468801989166,0.1783441927558096,0.2644037611961414
0.2650946171952428,0.1596955525272547,-0.46950492443012876,-0.38646323711595637,0.3281006638397629,0.21886847273194004,0.1783194126653123,0.26442294429216356
0.11498079781962338,0.19802248513379583,0.884713361000991,-0.1117868867690783,0.32807657253448713,0.2188822560553543,0.1782964202276909,0.2644424804029805
